File,Outputs,Mean [ms],StdDev [ms],RelStdDev [%],Best [ms],Median [ms],Worst [ms], ResultsConsistent, Results,
Go/gobra/gobra_test_suite/regressions/examples/evaluation/list_of_interfaces.gobra.vpr,0,801,2,0,798,802,805,true,success,boogieTime=713
Go/gobra/gobra_test_suite/regressions/examples/evaluation/pair_insertion_sort.gobra.vpr,0,14759,3562,24,9799,16480,18000,true,success,boogieTime=9407
Go/gobra/gobra_test_suite/regressions/examples/evaluation/parallel_search_replace.gobra.vpr,0,8119,425,5,7652,8024,8682,true,success,boogieTime=7090
Go/gobra/gobra_test_suite/regressions/examples/evaluation/parallel_sum.gobra.vpr,0,8831,168,1,8616,8852,9027,true,success,boogieTime=8716
Go/gobra/gobra_test_suite/regressions/examples/evaluation/relaxed_prefix.gobra.vpr,0,1149,9,0,1141,1144,1163,true,success,boogieTime=989
Go/gobra/gobra_test_suite/regressions/examples/evaluation/visitor_pattern.gobra.vpr,0,2190,11,0,2178,2186,2206,true,success,boogieTime=1806
Go/gobra/gobra_test_suite/regressions/examples/evaluation/zune.gobra.vpr,0,589,2,0,585,591,591,true,success,boogieTime=538
Go/gobra/gobra_test_suite/regressions/examples/tour/Tree.gobra.vpr,0,1474,14,0,1457,1472,1493,true,success,boogieTime=1319
Go/gobra/gobra_test_suite/regressions/examples/parallel_search_replace_shared.gobra.vpr,0,8788,122,1,8615,8873,8878,true,success,boogieTime=8128
GoC/gobra/scion_gobra_assume_injectivity/scion_DecodeAddrHdr.vpr,0,7689,21,0,7659,7697,7711,true,success,boogieTime=5351
GoC/gobra/scion_gobra_assume_injectivity/scion_DecodeFromBytes.vpr,1,49300,793,1,48612,48876,50412,true,4422.13-not.wellformed:permission.not.positive,boogieTime=39702
GoC/gobra/scion_gobra_assume_injectivity/scion_SerializeAddrHdr.vpr,1,602346,0,0,602346,602346,602346,true,<no position>-timeout.error,boogieTime=600141
GoC/gobra/scion_gobra_assume_injectivity/scion_SerializeTo.vpr,1,603545,0,0,603545,603545,603545,true,<no position>-timeout.error,boogieTime=600133
GoC/gobra/scion_gobra_assume_injectivity/scion_pseudoHeaderChecksum.vpr,0,3752,23,0,3723,3754,3780,true,success,boogieTime=3246
GoC/gobra/scion_gobra_assume_injectivity/scion_select_NewMetrics_80c2a36d_F.vpr,0,17848,669,3,17183,17597,18765,true,success,boogieTime=16235
GoC/gobra/scion_gobra_assume_injectivity/scion_select_SerializeTo_fc206c7b_SY$17800ab4_fc206c7b_.vpr,0,10897,154,1,10683,10968,11041,true,success,boogieTime=8198
GoC/gobra/scion_gobra_assume_injectivity/scion_select_handleEgressRouterAlert_80c2a36d_PMscionPacketProcessor.vpr,1,603853,0,0,603853,603853,603853,true,<no position>-timeout.error,boogieTime=600128
GoC/gobra/scion_gobra_assume_injectivity/scion_select_handleSCMPTraceRouteRequest_80c2a36d_PMscionPacketProcessor.vpr,0,43696,479,1,43032,43914,44144,true,success,boogieTime=35576
GoC/gobra/scion_gobra_assume_injectivity/scion_select_ingressInterface_80c2a36d_PMscionPacketProcessor.vpr,0,5205,54,1,5142,5198,5276,true,success,boogieTime=3629
GoC/gobra/scion_gobra_assume_injectivity/scion_select_initMetrics_80c2a36d_PMDataPlane.vpr,0,6044,167,2,5872,5989,6271,true,success,boogieTime=5161
GoC/gobra/scion_gobra_assume_injectivity/scion_select_newPacketProcessor_80c2a36d_F.vpr,0,7688,12,0,7679,7680,7706,true,success,boogieTime=3487
GoC/gobra/scion_gobra_assume_injectivity/scion_select_processEgress_80c2a36d_PMscionPacketProcessor.vpr,3,34228,391,1,33759,34209,34717,true,4477.18-application.precondition:assertion.false;4477.18-application.precondition:assertion.false;4477.18-application.precondition:assertion.false,boogieTime=29403
GoC/gobra/scion_gobra_assume_injectivity/scion_select_processInterBFD_80c2a36d_PMscionPacketProcessor.vpr,0,24880,159,0,24660,24949,25031,true,success,boogieTime=24189
GoC/gobra/scion_gobra_assume_injectivity/scion_select_resolveLocalDst_80c2a36d_PMDataPlane.vpr,0,10208,43,0,10148,10225,10251,true,success,boogieTime=9412
GoC/gobra/wireguard/initiator_main.go.vpr,1,606024,0,0,606024,606024,606024,true,<no position>-timeout.error,boogieTime=600142
GoC/gobra/wireguard/responder_main.go.vpr,1,605300,0,0,605300,605300,605300,true,<no position>-timeout.error,boogieTime=600146
PP/mpp/sif_heap/banerjee.vpr,1,669,12,1,658,664,686,true,333.3-call.precondition:assertion.false,boogieTime=580
PP/mpp/sif_heap/darvas.vpr,1,513,6,1,509,509,522,true,60.11-postcondition.violated:assertion.false,boogieTime=495
PP/mpp/sif_heap/kusters.vpr,1,522,9,1,515,517,535,true,61.11-postcondition.violated:assertion.false,boogieTime=476
PP/mpp/sif_heap/naumann.vpr,0,566,10,1,556,562,580,true,success,boogieTime=523
PP/mpp/sif_heap/product.vpr,3,1121,11,0,1111,1116,1138,true,117.5-call.precondition:assertion.false;117.5-call.precondition:assertion.false;205.15-invariant.not.preserved:assertion.false,boogieTime=920
PP/mpp/toplas_p3_no_heap/pldi16_so_ArrayInt_false.vpr,1,775,5,0,768,779,780,true,16.11-postcondition.violated:assertion.false,boogieTime=661
PP/mpp/toplas_p3_no_heap/pldi16_so_ArrayInt_true.vpr,0,780,14,1,760,790,791,true,success,boogieTime=670
PP/mpp/toplas_p3_no_heap/pldi16_so_CatBPos.vpr,1,796,13,1,777,806,807,true,30.11-postcondition.violated:assertion.false,boogieTime=692
PP/mpp/toplas_p3_no_heap/pldi16_so_Chromosome_false.vpr,1,614,6,0,609,610,623,true,16.11-postcondition.violated:assertion.false,boogieTime=539
PP/mpp/toplas_p3_no_heap/pldi16_so_Chromosome_true.vpr,0,681,4,0,676,684,685,true,success,boogieTime=580
PP/mpp/toplas_p3_no_heap/pldi16_so_CollItem_false.vpr,1,615,6,0,608,615,623,true,21.11-postcondition.violated:assertion.false,boogieTime=556
PP/mpp/toplas_p3_no_heap/pldi16_so_CollItem_true.vpr,0,607,4,0,602,606,613,true,success,boogieTime=548
PP/mpp/toplas_p3_no_heap/pldi16_so_Contact_false.vpr,1,947,5,0,940,949,954,true,18.11-postcondition.violated:assertion.false,boogieTime=777
PP/mpp/toplas_p3_no_heap/pldi16_so_Container_false_v1.vpr,1,565,2,0,561,567,567,true,24.11-postcondition.violated:assertion.false,boogieTime=515
PP/mpp/toplas_p3_no_heap/pldi16_so_Container_false_v2.vpr,1,582,5,0,579,579,590,true,24.11-postcondition.violated:assertion.false,boogieTime=529
PP/mpp/toplas_p3_no_heap/pldi16_so_Container_true.vpr,0,580,8,1,570,581,590,true,success,boogieTime=527
PP/mpp/toplas_p3_no_heap/pldi16_so_DataPoint_false.vpr,1,715,8,1,704,715,726,true,18.11-postcondition.violated:assertion.false,boogieTime=579
PP/mpp/toplas_p3_no_heap/pldi16_so_FileItem_false.vpr,1,603,5,0,596,605,609,true,18.11-postcondition.violated:assertion.false,boogieTime=539
PP/mpp/toplas_p3_no_heap/pldi16_so_FileItem_true.vpr,0,601,2,0,597,602,604,true,success,boogieTime=529
PP/mpp/toplas_p3_no_heap/pldi16_so_IsoSprite_v1_false.vpr,1,593,4,0,588,593,599,true,27.11-postcondition.violated:assertion.false,boogieTime=537
PP/mpp/toplas_p3_no_heap/pldi16_so_IsoSprite_v2_false.vpr,0,992,13,1,981,985,1011,true,success,boogieTime=872
PP/mpp/toplas_p3_no_heap/pldi16_so_Match_false.vpr,1,576,8,1,569,573,588,true,18.11-postcondition.violated:assertion.false,boogieTime=512
PP/mpp/toplas_p3_no_heap/pldi16_so_Match_true.vpr,0,560,6,1,554,557,570,true,success,boogieTime=513
PP/mpp/toplas_p3_no_heap/pldi16_so_NameComparator_false.vpr,0,770,9,1,763,764,783,true,success,boogieTime=645
PP/mpp/toplas_p3_no_heap/pldi16_so_NameComparator_true.vpr,0,791,9,1,781,788,804,true,success,boogieTime=660
PP/mpp/toplas_p3_no_heap/pldi16_so_Node_false.vpr,1,557,6,1,548,559,564,true,18.11-postcondition.violated:assertion.false,boogieTime=514
PP/mpp/toplas_p3_no_heap/pldi16_so_Node_true.vpr,0,545,3,0,541,546,550,true,success,boogieTime=489
PP/mpp/toplas_p3_no_heap/pldi16_so_NzbFile_false.vpr,0,801,9,1,788,804,812,true,success,boogieTime=630
PP/mpp/toplas_p3_no_heap/pldi16_so_NzbFile_true.vpr,0,1045,5,0,1038,1047,1050,true,success,boogieTime=853
PP/mpp/toplas_p3_no_heap/pldi16_so_PokerHand_false.vpr,1,3088,38,1,3039,3094,3133,true,21.11-postcondition.violated:assertion.false,boogieTime=2798
PP/mpp/toplas_p3_no_heap/pldi16_so_PokerHand_true.vpr,0,2396,33,1,2350,2412,2426,true,success,boogieTime=1914
PP/mpp/toplas_p3_no_heap/pldi16_so_Solution_false.vpr,1,592,5,0,585,594,597,true,23.11-postcondition.violated:assertion.false,boogieTime=549
PP/mpp/toplas_p3_no_heap/pldi16_so_Solution_true.vpr,0,570,2,0,567,571,573,true,success,boogieTime=509
PP/mpp/toplas_p3_no_heap/pldi16_so_TextPosition_false.vpr,1,644,6,0,636,645,651,true,29.11-postcondition.violated:assertion.false,boogieTime=557
PP/mpp/toplas_p3_no_heap/pldi16_so_TextPosition_true.vpr,0,662,2,0,659,661,666,true,success,boogieTime=577
PP/mpp/toplas_p3_no_heap/pldi16_so_Time_false.vpr,0,573,9,1,559,579,581,true,success,boogieTime=520
PP/mpp/toplas_p3_no_heap/pldi16_so_Time_true.vpr,0,557,2,0,553,559,559,true,success,boogieTime=499
PP/mpp/toplas_p3_no_heap/pldi16_so_Word_false.vpr,0,820,5,0,815,819,828,true,success,boogieTime=693
PP/mpp/toplas_p3_no_heap/pldi16_so_Word_true.vpr,0,773,1,0,771,774,775,true,success,boogieTime=661
Py/nagini/normal/igloo/initiator.vpr,1,603907,0,0,603907,603907,603907,true,<no position>-timeout.error,boogieTime=600135
Py/nagini/normal/igloo/responder.vpr,1,603770,0,0,603770,603770,603770,true,<no position>-timeout.error,boogieTime=600127
Py/nagini/normal/scion/handle_extensions.vpr,0,17672,656,3,16989,17468,18559,true,success,boogieTime=16142
Py/nagini/normal/scion/link_type.vpr,1,13770,291,2,13487,13653,14171,true,1059.16-invariant.not.established:assertion.false,boogieTime=12807
Py/nagini/normal/scion/send.vpr,6,119448,208,0,119216,119407,119722,true,1439.11-postcondition.violated:assertion.false;1516.198-application.precondition:assertion.false;1516.360-application.precondition:assertion.false;1516.374-application.precondition:assertion.false;1516.527-application.precondition:assertion.false;1516.541-application.precondition:assertion.false,boogieTime=115445
Py/nagini/normal/scion/validate_segment_switch.vpr,2,14079,67,0,13994,14083,14160,true,1007.11-postcondition.violated:assertion.false;997.11-postcondition.violated:assertion.false,boogieTime=12873
Py/nagini/normal/scion/verify_hof.vpr,2,15595,184,1,15338,15688,15761,true,1040.11-postcondition.violated:assertion.false;1050.11-postcondition.violated:assertion.false,boogieTime=14326
Py/nagini/normal/test_examples/testsfunctionalverificationexamplescav_example.py.vpr,0,5727,91,1,5598,5782,5802,true,success,boogieTime=5377
Py/nagini/normal/test_examples/testsfunctionalverificationexamplesiap_bst.py.vpr,1,93,12,12,76,99,105,true,688.13-parser.error,
Py/nagini/normal/test_examples/testsfunctionalverificationexampleskeon_knapsack.py.vpr,0,12264,87,0,12173,12237,12382,true,success,boogieTime=11554
Py/nagini/normal/test_examples/testsfunctionalverificationexamplesparkinson_recell.py.vpr,0,1343,12,0,1325,1352,1353,true,success,boogieTime=1122
Py/nagini/normal/test_examples/testsfunctionalverificationexamplesrosetta_qsort.py.vpr,0,4130,152,3,3916,4214,4261,true,success,boogieTime=3817
Py/nagini/normal/test_examples/testsfunctionalverificationexamplestest_student_enroll_preds.py.vpr,1,3757,5,0,3750,3759,3764,true,1051.10-assert.failed:assertion.false,boogieTime=3299
Py/nagini/normal/test_examples/testsioverificationverifastbuffering_in_libraryputchar_with_buffer.py.vpr,0,4101,16,0,4079,4106,4118,true,success,boogieTime=3693
Py/nagini/normal/test_examples/testsioverificationverifastmatching_bracketsmatching_brackets_checker.py.vpr,0,5642,33,0,5613,5625,5690,true,success,boogieTime=4977
Py/nagini/normal/test_examples/testsioverificationverifastmatching_bracketsmatching_brackets_output.py.vpr,0,6721,115,1,6560,6777,6826,true,success,boogieTime=6374
Py/nagini/normal/test_examples/testsioverificationverifastnever_ending_programinfinite_counter.py.vpr,0,4360,17,0,4339,4360,4383,true,success,boogieTime=3862
Py/nagini/normal/test_examples/testsioverificationverifastnever_ending_programyes.py.vpr,0,2011,11,0,1997,2012,2024,true,success,boogieTime=1766
Py/nagini/normal/test_examples/testsioverificationverifastoutput_anythingoutput_any_char.py.vpr,0,1984,1,0,1983,1984,1986,true,success,boogieTime=1706
Py/nagini/normal/test_examples/testsioverificationverifastteetee_out.py.vpr,0,4637,14,0,4623,4631,4657,true,success,boogieTime=4139
Py/nagini/normal/test_examples/testsioverificationverifastteetee_unbuffered.py.vpr,0,3459,68,1,3402,3419,3556,true,success,boogieTime=3172
Py/nagini/normal/test_examples/testsobligationsverificationchalice2silverlargerExamplesparallelTreeProcessing.py.vpr,0,4703,32,0,4668,4694,4747,true,success,boogieTime=4509
Py/nagini/normal/test_examples/testsobligationsverificationchalice2silverlargerExampleswatchdog.py.vpr,0,2095,8,0,2084,2099,2104,true,success,boogieTime=1712
Py/nagini/normal/VerifyThis22_Ch2_basic.vpr,0,103438,20343,19,88259,89863,132193,true,success,boogieTime=130566
Py/nagini/normal/quicksort_full_functional.vpr,0,6588,180,2,6359,6606,6801,true,success,boogieTime=6132
PyP/nagini/sif_mpp/testssif-trueverificationexamplesbanerjee.py.vpr,1,3841,2,0,3839,3841,3844,true,2494.7-call.precondition:assertion.false,boogieTime=3042
PyP/nagini/sif_mpp/testssif-trueverificationexamplescav2021-fig4.py.vpr,1,1356,4,0,1350,1358,1360,true,789.11-postcondition.violated:assertion.false,boogieTime=1060
PyP/nagini/sif_mpp/testssif-trueverificationexamplesdarvas.py.vpr,1,1665,7,0,1655,1670,1672,true,967.11-postcondition.violated:assertion.false,boogieTime=1314
PyP/nagini/sif_mpp/testssif-trueverificationexamplesexample-decl.py.vpr,1,2391,10,0,2377,2398,2399,true,914.11-postcondition.violated:assertion.false,boogieTime=1934
PyP/nagini/sif_mpp/testssif-trueverificationexamplesexample-term.py.vpr,2,1182,17,1,1158,1190,1200,true,882.14-assert.failed:assertion.false;885.14-assert.failed:assertion.false,boogieTime=1000
PyP/nagini/sif_mpp/testssif-trueverificationexamplesexample.py.vpr,0,1587,10,0,1572,1593,1596,true,success,boogieTime=1271
PyP/nagini/sif_mpp/testssif-trueverificationexampleshigh-references-low-values.py.vpr,1,1109,1,0,1108,1108,1111,true,791.11-postcondition.violated:assertion.false,boogieTime=918
PyP/nagini/sif_mpp/testssif-trueverificationexampleshigh-references.py.vpr,1,1144,4,0,1137,1147,1148,true,1112.7-call.precondition:assertion.false,boogieTime=905
PyP/nagini/sif_mpp/testssif-trueverificationexampleskusters.py.vpr,0,1645,6,0,1636,1649,1652,true,success,boogieTime=1343
PyP/nagini/sif_mpp/testssif-trueverificationexamplesnaumann.py.vpr,0,2576,7,0,2571,2572,2587,true,success,boogieTime=2144
PyP/nagini/sif_mpp/testssif-trueverificationexamplesno_obligationssecc-db-pred.py.vpr,0,135993,1659,1,134280,135462,138239,true,success,boogieTime=132632
