File,Outputs,Mean [ms],StdDev [ms],RelStdDev [%],Best [ms],Median [ms],Worst [ms], ResultsConsistent, Results,
Py/nagini/normal/test_examples/testsioverificationverifastmatching_bracketsmatching_brackets_checker.py.vpr,0,2138,64,2,2065,2128,2223,true,success,QPs=0;SCcomps=0;methods=25;postBranches=18;proverWarnings=0
Py/nagini/normal/test_examples/testsioverificationverifastmatching_bracketsmatching_brackets_output.py.vpr,0,945,35,3,904,942,991,true,success,QPs=0;SCcomps=0;methods=22;postBranches=12;proverWarnings=0
Py/nagini/normal/test_examples/testsioverificationverifastnever_ending_programinfinite_counter.py.vpr,0,985,9,0,972,992,992,true,success,QPs=0;SCcomps=0;methods=22;postBranches=11;proverWarnings=0
Py/nagini/normal/test_examples/testsioverificationverifastnever_ending_programyes.py.vpr,0,646,57,8,599,612,727,true,success,QPs=0;SCcomps=0;methods=7;postBranches=3;proverWarnings=0
Py/nagini/normal/test_examples/testsioverificationverifastoutput_anythingoutput_any_char.py.vpr,0,724,71,9,624,764,784,true,success,QPs=0;SCcomps=0;methods=10;postBranches=6;proverWarnings=0
Py/nagini/normal/test_examples/testsioverificationverifastteetee_out.py.vpr,0,1126,42,3,1075,1127,1178,true,success,QPs=0;SCcomps=0;methods=22;postBranches=12;proverWarnings=0
Py/nagini/normal/test_examples/testsioverificationverifastteetee_unbuffered.py.vpr,0,975,8,0,968,970,987,true,success,QPs=0;SCcomps=0;methods=24;postBranches=13;proverWarnings=0
Py/nagini/normal/test_examples/testsobligationsverificationchalice2silverlargerExamplesparallelTreeProcessing.py.vpr,0,800,11,1,790,796,816,true,success,QPs=0;SCcomps=0;methods=4;postBranches=4;proverWarnings=0
Py/nagini/normal/test_examples/testsobligationsverificationchalice2silverlargerExampleswatchdog.py.vpr,0,833,2,0,831,832,837,true,success,QPs=0;SCcomps=0;methods=10;postBranches=4;proverWarnings=0
Py/nagini/normal/quicksort_full_functional.vpr,1,602284,0,0,602284,602284,602284,true,<no position>-timeout.error,QPs=0;SCcomps=3065;methods=5;postBranches=4;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesbanerjee.py.vpr,1,6312,18,0,6287,6316,6333,true,2494.7-call.precondition:assertion.false,QPs=0;SCcomps=82;methods=13;postBranches=26;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplescav2021-fig4.py.vpr,1,1266,19,1,1246,1259,1293,true,789.11-postcondition.violated:assertion.false,QPs=0;SCcomps=0;methods=6;postBranches=12;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesdarvas.py.vpr,1,1357,9,0,1346,1359,1368,true,967.11-postcondition.violated:assertion.false,QPs=0;SCcomps=88;methods=6;postBranches=18;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesexample-decl.py.vpr,1,3805,12,0,3791,3805,3821,true,914.11-postcondition.violated:assertion.false,QPs=0;SCcomps=54;methods=3;postBranches=6;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesexample-term.py.vpr,2,1269,14,1,1256,1262,1289,true,882.14-assert.failed:assertion.false;885.14-assert.failed:assertion.false,QPs=0;SCcomps=0;methods=1;postBranches=2;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesexample.py.vpr,0,2372,8,0,2361,2378,2379,true,success,QPs=0;SCcomps=105;methods=2;postBranches=8;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexampleshigh-references-low-values.py.vpr,1,845,9,1,838,840,858,true,791.11-postcondition.violated:assertion.false,QPs=0;SCcomps=0;methods=3;postBranches=14;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexampleshigh-references.py.vpr,1,1049,6,0,1042,1049,1057,true,1112.7-call.precondition:assertion.false,QPs=0;SCcomps=0;methods=4;postBranches=12;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexampleskusters.py.vpr,0,1233,65,5,1163,1216,1320,true,success,QPs=0;SCcomps=0;methods=5;postBranches=14;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesnaumann.py.vpr,0,4536,34,0,4490,4546,4573,true,success,QPs=11;SCcomps=100;methods=3;postBranches=6;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesno_obligationssecc-db-pred.py.vpr,1,23901,184,0,23640,24023,24040,true,2306.11-postcondition.violated:insufficient.permission,QPs=0;SCcomps=16;methods=12;postBranches=48;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesno_obligationssecc-db.py.vpr,1,602613,0,0,602613,602613,602613,true,<no position>-timeout.error,QPs=46;SCcomps=342;methods=7;postBranches=14;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesno_obligationssecc-encrypt.py.vpr,0,2801,22,0,2780,2791,2832,true,success,QPs=0;SCcomps=123;methods=7;postBranches=12;proverWarnings=0
PyP/nagini/sif_mpp/testssif-trueverificationexamplesproduct.py.vpr,0,10104,181,1,9859,10162,10292,true,success,QPs=11;SCcomps=573;methods=5;postBranches=14;proverWarnings=0
PyP/nagini/sif_prob/testssif-probverificationexamplesno_obligationssecc-cav2019.py.vpr,2,2758,16,0,2735,2770,2770,true,1185.13-call.precondition:assertion.false;1306.12-assert.failed:assertion.false,QPs=0;SCcomps=120;methods=12;postBranches=10;proverWarnings=0
PyP/nagini/sif_prob/testssif-probverificationexamplesno_obligationssecc-cddc.py.vpr,0,125132,167,0,124959,125080,125358,true,success,QPs=0;SCcomps=0;methods=15;postBranches=44;proverWarnings=0
PyP/nagini/sif_prob/testssif-probverificationexamplesno_obligationssecc-ct.py.vpr,0,3692,54,1,3640,3671,3767,true,success,QPs=0;SCcomps=0;methods=8;postBranches=20;proverWarnings=0
PyP/nagini/sif_prob/testssif-probverificationexamplesno_obligationssecc-declassify.py.vpr,4,6573,50,0,6527,6548,6644,true,1122.57-application.precondition:assertion.false;1133.57-application.precondition:assertion.false;1633.11-postcondition.violated:assertion.false;2772.14-assert.failed:assertion.false,QPs=0;SCcomps=126;methods=24;postBranches=40;proverWarnings=0
RSL/RSL2Viper/ExtraViperExamples/FencesDblMsgPassAcqRewrite.vpr,1,602938,0,0,602938,602938,602938,true,<no position>-timeout.error,QPs=6;SCcomps=0;methods=7;postBranches=1;proverWarnings=0
RSL/RSL2Viper/ExtraViperExamples/FollyRWSpinlockStronger.vpr,0,17051,669,3,16543,16613,17997,true,success,QPs=48;SCcomps=0;methods=10;postBranches=11;proverWarnings=0
RSL/RSL2Viper/ExtraViperExamples/FollyRWSpinlockStronger_mod.vpr,1,6700,28,0,6679,6682,6741,true,678.14-exhale.failed:insufficient.permission,QPs=0;SCcomps=0;methods=10;postBranches=10;proverWarnings=0
RSL/RSL2Viper/ExtraViperExamples/FollyRWSpinlock_err.vpr,2,15119,71,0,15026,15132,15200,true,119.11-postcondition.violated:insufficient.permission;667.14-exhale.failed:insufficient.permission,QPs=48;SCcomps=0;methods=10;postBranches=11;proverWarnings=0
RSL/RSL2Viper/ExtraViperExamples/FollyRWSpinlock_err_mod.vpr,2,6243,63,1,6194,6203,6334,true,119.11-postcondition.violated:insufficient.permission;669.14-exhale.failed:insufficient.permission,QPs=0;SCcomps=0;methods=10;postBranches=11;proverWarnings=0
RSL/RSL2Viper/ExtraViperExamples/RelAcqRustARCStronger.vpr,0,1835,3,0,1832,1833,1840,true,success,QPs=14;SCcomps=0;methods=7;postBranches=6;proverWarnings=0
RSL/RSL2Viper/ExtraViperExamples/RustARCOriginal_err.vpr,1,603080,0,0,603080,603080,603080,true,<no position>-timeout.error,QPs=19;SCcomps=77;methods=7;postBranches=2;proverWarnings=0
RSL/RSL2Viper/ExtraViperExamples/RustARCStronger.vpr,1,603151,0,0,603151,603151,603151,true,<no position>-timeout.error,QPs=19;SCcomps=0;methods=7;postBranches=3;proverWarnings=0
RSL/RSL2Viper/OutputExamples/CASModesTest.vpr,0,2599,16,0,2576,2610,2611,true,success,QPs=15;SCcomps=0;methods=7;postBranches=5;proverWarnings=0
RSL/RSL2Viper/OutputExamples/CASModesTest_err.vpr,1,15969,1535,9,13918,16378,17611,true,211.10-exhale.failed:assertion.false,QPs=15;SCcomps=0;methods=7;postBranches=5;proverWarnings=0
RSL/RSL2Viper/OutputExamples/FencesDblMsgPass.vpr,0,1834,48,2,1795,1805,1902,true,success,QPs=36;SCcomps=0;methods=8;postBranches=8;proverWarnings=0
RSL/RSL2Viper/OutputExamples/FencesDblMsgPassSplit.vpr,0,2018,4,0,2015,2016,2024,true,success,QPs=42;SCcomps=0;methods=8;postBranches=8;proverWarnings=0
RSL/RSL2Viper/OutputExamples/FencesDblMsgPassSplit_err.vpr,1,2010,54,2,1934,2044,2053,true,135.10-exhale.failed:assertion.false,QPs=42;SCcomps=17;methods=8;postBranches=8;proverWarnings=0
RSL/RSL2Viper/OutputExamples/FencesDblMsgPass_err.vpr,1,1846,23,1,1818,1847,1875,true,148.10-exhale.failed:assertion.false,QPs=36;SCcomps=26;methods=8;postBranches=8;proverWarnings=0
RSL/RSL2Viper/OutputExamples/RSLLockNoSpin.vpr,0,532,19,3,513,525,559,true,success,QPs=5;SCcomps=0;methods=8;postBranches=5;proverWarnings=0
RSL/RSL2Viper/OutputExamples/RSLLockNoSpin_err.vpr,1,506,8,1,494,511,514,true,118.10-exhale.failed:insufficient.permission,QPs=5;SCcomps=12;methods=8;postBranches=4;proverWarnings=0
RSL/RSL2Viper/OutputExamples/RSLSpinLock.vpr,0,2992,25,0,2959,2996,3021,true,success,QPs=25;SCcomps=0;methods=8;postBranches=5;proverWarnings=0
RSL/RSL2Viper/OutputExamples/RelAcqDblMsgPassSplit.vpr,0,457,2,0,454,457,460,true,success,QPs=0;SCcomps=0;methods=8;postBranches=6;proverWarnings=0
RSL/RSL2Viper/OutputExamples/RelAcqDblMsgPassSplit_err.vpr,1,475,3,0,471,478,478,true,135.10-exhale.failed:assertion.false,QPs=0;SCcomps=17;methods=8;postBranches=6;proverWarnings=0
RSL/RSL2Viper/OutputExamples/RelAcqMsgPass.vpr,0,238,6,2,229,243,243,true,success,QPs=0;SCcomps=0;methods=7;postBranches=4;proverWarnings=0
RSL/RSL2Viper/OutputExamples/RelAcqMsgPass_err.vpr,1,245,7,2,235,249,252,true,118.10-exhale.failed:assertion.false,QPs=0;SCcomps=13;methods=7;postBranches=4;proverWarnings=0
Rea/reachability/_edge_selectors/common.vpr,0,110,1,0,109,111,112,true,success,QPs=0;SCcomps=0;methods=0;postBranches=0;proverWarnings=0
Rea/reachability/_edge_selectors/fnext_reach.vpr,7,39,3,7,37,38,44,true,185.14-typechecker.error;191.59-typechecker.error;279.14-typechecker.error;281.13-typechecker.error;289.14-typechecker.error;293.13-typechecker.error;397.14-typechecker.error,
Rea/reachability/_edge_selectors/next_reach.vpr,7,38,0,0,38,38,38,true,185.14-typechecker.error;191.58-typechecker.error;279.14-typechecker.error;281.13-typechecker.error;289.14-typechecker.error;293.13-typechecker.error;397.14-typechecker.error,
Rea/reachability/examples/0_merge/0_mergeTree.vpr,1,602900,0,0,602900,602900,602900,true,<no position>-timeout.error,QPs=8;SCcomps=0;methods=5;postBranches=0;proverWarnings=156
Rea/reachability/examples/0_merge/1_mergeDAG.vpr,1,602889,0,0,602889,602889,602889,true,<no position>-timeout.error,QPs=8;SCcomps=0;methods=5;postBranches=0;proverWarnings=156
Rea/reachability/examples/0_merge/2_merge-buggy-code.vpr,2,99316,631,0,98425,99726,99799,true,67.32-application.precondition:assertion.false;94.9-call.precondition:assertion.false,QPs=26;SCcomps=0;methods=5;postBranches=1;proverWarnings=156
Rea/reachability/examples/0_merge/3_merge-buggy-spec.vpr,1,602663,0,0,602663,602663,602663,true,<no position>-timeout.error,QPs=10;SCcomps=0;methods=5;postBranches=1;proverWarnings=156
Rea/reachability/examples/1_left-child-right-sibling/0_Tree-add-sibling.vpr,1,602460,0,0,602460,602460,602460,true,<no position>-timeout.error,QPs=16;SCcomps=0;methods=5;postBranches=1;proverWarnings=156
Rea/reachability/examples/1_left-child-right-sibling/1_Tree-add-child.vpr,1,602955,0,0,602955,602955,602955,true,<no position>-timeout.error,QPs=10;SCcomps=0;methods=6;postBranches=0;proverWarnings=156
Rea/reachability/examples/1_left-child-right-sibling/2_DAG-add-sibling.vpr,1,602460,0,0,602460,602460,602460,true,<no position>-timeout.error,QPs=16;SCcomps=0;methods=5;postBranches=1;proverWarnings=156
Rea/reachability/examples/1_left-child-right-sibling/3_DAG-add-child.vpr,1,602949,0,0,602949,602949,602949,true,<no position>-timeout.error,QPs=10;SCcomps=0;methods=6;postBranches=0;proverWarnings=156
Rea/reachability/examples/5_ring-insert-client/0_ring-insert-client-closed-u.vpr,1,602525,0,0,602525,602525,602525,true,<no position>-timeout.error,QPs=10;SCcomps=0;methods=6;postBranches=0;proverWarnings=156
Rea/reachability/examples/5_ring-insert-client/2_ring-insert-client-failing-beta.vpr,1,602524,0,0,602524,602524,602524,true,<no position>-timeout.error,QPs=10;SCcomps=0;methods=6;postBranches=0;proverWarnings=156
Rea/reachability/examples/5_ring-insert-client/3_ring-insert-client-failing-alpha-gamma.vpr,1,602519,0,0,602519,602519,602519,true,<no position>-timeout.error,QPs=10;SCcomps=0;methods=6;postBranches=0;proverWarnings=156
Ru1/prusti/verify/fail/demos/append-sorted-error-3.rs/tests_verify_fail_demos_append-sorted-error-3_append-sorted-error-3.rs_append_sorted_error_3--List--get-Both.vpr,0,310,1,0,309,310,313,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=2
Ru1/prusti/verify/fail/demos/append-sorted-error-3.rs/tests_verify_fail_demos_append-sorted-error-3_append-sorted-error-3.rs_append_sorted_error_3--List--len-Both.vpr,0,271,0,0,271,272,272,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=2
Ru1/prusti/verify/fail/demos/append-sorted-error-3.rs/tests_verify_fail_demos_append-sorted-error-3_append-sorted-error-3.rs_append_sorted_error_3--List--sorted-Both.vpr,0,359,6,1,355,355,368,true,success,QPs=0;SCcomps=0;methods=4;postBranches=3;proverWarnings=2
Ru1/prusti/verify/fail/demos/append-sorted-error-3.rs/tests_verify_fail_demos_append-sorted-error-3_append-sorted-error-3.rs_append_sorted_error_3--append-Both.vpr,2,500,5,1,494,500,507,true,648.10-assert.failed:assertion.false;648.10-assert.failed:assertion.false,QPs=0;SCcomps=108;methods=4;postBranches=2;proverWarnings=2
Ru1/prusti/verify/fail/demos/append-sorted-error-3.rs/tests_verify_fail_demos_append-sorted-error-3_append-sorted-error-3.rs_append_sorted_error_3--client-Both.vpr,1,310,1,0,309,310,312,true,336.7-application.precondition:assertion.false,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/fail/demos/append-sorted-error-3.rs/tests_verify_fail_demos_append-sorted-error-3_append-sorted-error-3.rs_append_sorted_error_3--main-Both.vpr,0,130,1,0,129,130,132,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/fail/nll-rfc/message.rs/tests_verify_fail_nll-rfc_message_message.rs_message--MessageOption--is_some-Both.vpr,0,172,2,1,169,174,174,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=4
Ru1/prusti/verify/fail/nll-rfc/message.rs/tests_verify_fail_nll-rfc_message_message.rs_message--MessageOption--take-Both.vpr,0,202,4,1,198,200,208,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=4
Ru1/prusti/verify/fail/nll-rfc/message.rs/tests_verify_fail_nll-rfc_message_message.rs_message--SResult---openang-T-closeang---is_ok-Both.vpr,0,187,2,1,184,189,190,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=4
Ru1/prusti/verify/fail/nll-rfc/message.rs/tests_verify_fail_nll-rfc_message_message.rs_message--SResult---openang-T-closeang---unwrap-Both.vpr,0,186,5,2,178,189,191,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=4
Ru1/prusti/verify/fail/nll-rfc/message.rs/tests_verify_fail_nll-rfc_message_message.rs_message--main-Both.vpr,0,129,2,1,127,128,132,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/fail/nll-rfc/message.rs/tests_verify_fail_nll-rfc_message_message.rs_message--process-Both.vpr,0,135,1,0,134,136,137,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/fail/nll-rfc/message.rs/tests_verify_fail_nll-rfc_message_message.rs_message--router-Both.vpr,1,806,16,1,787,806,827,true,1062.10-assert.failed:assertion.false,QPs=0;SCcomps=51;methods=4;postBranches=4;proverWarnings=8
Ru1/prusti/verify/fail/nll-rfc/wrong-case1.rs/tests_verify_fail_nll-rfc_wrong-case1_wrong-case1.rs_wrong_case1--bar-Both.vpr,1,227,1,0,226,227,229,true,608.10-assert.failed:assertion.false,QPs=0;SCcomps=10;methods=4;postBranches=0;proverWarnings=0
Ru1/prusti/verify/fail/nll-rfc/wrong-case1.rs/tests_verify_fail_nll-rfc_wrong-case1_wrong-case1.rs_wrong_case1--capitalize-Both.vpr,1,300,20,6,283,288,329,true,664.10-assert.failed:assertion.false,QPs=0;SCcomps=16;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/fail/nll-rfc/wrong-case1.rs/tests_verify_fail_nll-rfc_wrong-case1_wrong-case1.rs_wrong_case1--main-Both.vpr,0,127,2,1,125,127,131,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/fail/simple-specs/binary-search.rs/tests_verify_fail_simple-specs_binary-search_binary-search.rs_binary_search--binary_search_help-Both.vpr,2,391,28,7,354,398,423,true,633.5-application.precondition:assertion.false;718.3-fold.failed:assertion.false,QPs=0;SCcomps=68;methods=4;postBranches=4;proverWarnings=0
Ru1/prusti/verify/fail/simple-specs/binary-search.rs/tests_verify_fail_simple-specs_binary-search_binary-search.rs_binary_search--binary_search_iter-Both.vpr,1,1134,11,0,1119,1138,1146,true,1085.5-application.precondition:assertion.false,QPs=0;SCcomps=60;methods=4;postBranches=6;proverWarnings=0
Ru1/prusti/verify/fail/simple-specs/binary-search.rs/tests_verify_fail_simple-specs_binary-search_binary-search.rs_binary_search--binary_search_rec-Both.vpr,1,176,2,1,173,177,180,true,432.3-fold.failed:assertion.false,QPs=0;SCcomps=17;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/fail/simple-specs/binary-search.rs/tests_verify_fail_simple-specs_binary-search_binary-search.rs_binary_search--main-Both.vpr,0,131,0,0,131,131,132,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/arrays/selection_sort.rs/tests_verify_pass_arrays_selection_sort_selection_sort.rs_selection_sort--main-Both.vpr,0,131,0,0,131,132,132,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/arrays/selection_sort.rs/tests_verify_pass_arrays_selection_sort_selection_sort.rs_selection_sort--selection_sort-Both.vpr,0,57978,194,0,57711,58054,58170,true,success,QPs=0;SCcomps=1488;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final---openang-List-space-as-space-std--ops--Drop-closean.vpr,0,447,9,2,434,454,455,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=2
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--Link--is_empty-Both.vpr,0,232,4,1,227,231,238,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=2
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--Link--len-Both.vpr,0,281,2,0,278,281,284,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=2
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--Link--lookup-Both.vpr,0,322,12,3,305,330,331,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=2
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--List--len-Both.vpr,0,199,5,2,195,196,208,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=2
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--List--lookup-Both.vpr,0,222,0,0,221,222,223,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=2
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--List--new-Both.vpr,0,201,1,0,200,200,203,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=2
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--List--pop-Both.vpr,0,512,6,1,503,516,519,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=2
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--List--push-Both.vpr,0,426,28,6,386,442,451,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=2
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--TrustedOption--is_none-Both.vpr,0,183,5,2,176,186,188,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--TrustedOption--is_some-Both.vpr,0,181,3,1,179,179,186,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--TrustedOption--peek-Both.vpr,0,225,1,0,224,226,227,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--main-Both.vpr,0,131,1,0,130,132,132,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/larger/first-final.rs/tests_verify_pass_larger_first-final_first-final.rs_first_final--test--basics-Both.vpr,0,1558,38,2,1511,1559,1606,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/nll-rfc/borrow_first.rs/tests_verify_pass_nll-rfc_borrow_first_borrow_first.rs_borrow_first--foo-Both.vpr,0,502,4,0,496,504,507,true,success,QPs=0;SCcomps=35;methods=4;postBranches=2;proverWarnings=0
Ru1/prusti/verify/pass/nll-rfc/borrow_first.rs/tests_verify_pass_nll-rfc_borrow_first_borrow_first.rs_borrow_first--main-Both.vpr,0,128,3,2,124,130,132,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/nll-rfc/borrow_first.rs/tests_verify_pass_nll-rfc_borrow_first_borrow_first.rs_borrow_first--some_condition-Both.vpr,0,144,0,0,143,144,145,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/paper-examples/routes.rs/tests_verify_pass_paper-examples_routes_routes.rs_routes--borrow_nth-Both.vpr,3,2089,25,1,2053,2106,2110,true,683.3-package.failed:assertion.false;683.3-package.failed:assertion.false;683.3-package.failed:assertion.false,QPs=0;SCcomps=542;methods=4;postBranches=1;proverWarnings=2
Ru1/prusti/verify/pass/paper-examples/routes.rs/tests_verify_pass_paper-examples_routes_routes.rs_routes--get_nth_x-Both.vpr,0,362,0,0,362,362,363,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=2
Ru1/prusti/verify/pass/paper-examples/routes.rs/tests_verify_pass_paper-examples_routes_routes.rs_routes--length-Both.vpr,0,298,1,0,296,299,299,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=2
Ru1/prusti/verify/pass/paper-examples/routes.rs/tests_verify_pass_paper-examples_routes_routes.rs_routes--main-Both.vpr,0,128,2,1,127,127,132,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/paper-examples/routes.rs/tests_verify_pass_paper-examples_routes_routes.rs_routes--shift_nth_x-Both.vpr,0,440,36,8,391,451,479,true,success,QPs=0;SCcomps=6;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/paper-examples/routes.rs/tests_verify_pass_paper-examples_routes_routes.rs_routes--shift_x-Both.vpr,0,183,4,2,176,186,187,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/quick/nll-rfc-case1.rs/tests_verify_pass_quick_nll-rfc-case1_nll-rfc-case1.rs_nll_rfc_case1--bar-Both.vpr,0,4092,37,0,4046,4093,4138,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/quick/nll-rfc-case1.rs/tests_verify_pass_quick_nll-rfc-case1_nll-rfc-case1.rs_nll_rfc_case1--capitalize-Both.vpr,0,1242,68,5,1149,1266,1313,true,success,QPs=0;SCcomps=0;methods=4;postBranches=4;proverWarnings=0
Ru1/prusti/verify/pass/quick/nll-rfc-case1.rs/tests_verify_pass_quick_nll-rfc-case1_nll-rfc-case1.rs_nll_rfc_case1--main-Both.vpr,0,129,1,0,128,128,131,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/quick/routes.rs/tests_verify_pass_quick_routes_routes.rs_routes--borrow_nth-Both.vpr,3,2093,50,2,2036,2085,2158,true,683.3-package.failed:assertion.false;683.3-package.failed:assertion.false;683.3-package.failed:assertion.false,QPs=0;SCcomps=542;methods=4;postBranches=1;proverWarnings=2
Ru1/prusti/verify/pass/quick/routes.rs/tests_verify_pass_quick_routes_routes.rs_routes--get_nth_x-Both.vpr,0,355,10,2,340,361,364,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=2
Ru1/prusti/verify/pass/quick/routes.rs/tests_verify_pass_quick_routes_routes.rs_routes--length-Both.vpr,0,291,11,3,276,294,305,true,success,QPs=0;SCcomps=0;methods=4;postBranches=2;proverWarnings=2
Ru1/prusti/verify/pass/quick/routes.rs/tests_verify_pass_quick_routes_routes.rs_routes--main-Both.vpr,0,132,0,0,132,133,133,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/quick/routes.rs/tests_verify_pass_quick_routes_routes.rs_routes--shift_nth_x-Both.vpr,0,419,29,6,382,422,453,true,success,QPs=0;SCcomps=6;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/quick/routes.rs/tests_verify_pass_quick_routes_routes.rs_routes--shift_x-Both.vpr,0,179,4,2,175,179,185,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
Ru1/prusti/verify/pass/rosetta/heapsort.rs/tests_verify_pass_rosetta_Heapsort_Heapsort.rs_Heapsort--heap_sort-Both.vpr,0,938,6,0,929,942,944,true,success,QPs=0;SCcomps=0;methods=4;postBranches=4;proverWarnings=0
Ru1/prusti/verify/pass/rosetta/heapsort.rs/tests_verify_pass_rosetta_Heapsort_Heapsort.rs_Heapsort--main-Both.vpr,0,130,2,1,128,132,132,true,success,QPs=0;SCcomps=0;methods=4;postBranches=1;proverWarnings=0
